timestamp,sample_id,sample_type,position_index,orientation_index,offset_x_mm,offset_y_mm,offset_z_mm,offset_roll_deg,offset_pitch_deg,offset_yaw_deg,tcp_x_mm,tcp_y_mm,tcp_z_mm,tcp_roll_deg,tcp_pitch_deg,tcp_yaw_deg,marker_base_x_mm,marker_base_y_mm,marker_base_z_mm,marker_base_roll_deg,marker_base_pitch_deg,marker_base_yaw_deg,mean_reprojection_error_px,max_reprojection_error_px,used_corner_count,detected_corner_count,averaged_frames,T_base_tcp_00,T_base_tcp_01,T_base_tcp_02,T_base_tcp_03,T_base_tcp_10,T_base_tcp_11,T_base_tcp_12,T_base_tcp_13,T_base_tcp_20,T_base_tcp_21,T_base_tcp_22,T_base_tcp_23,T_base_tcp_30,T_base_tcp_31,T_base_tcp_32,T_base_tcp_33,T_cam_board_m_00,T_cam_board_m_01,T_cam_board_m_02,T_cam_board_m_03,T_cam_board_m_10,T_cam_board_m_11,T_cam_board_m_12,T_cam_board_m_13,T_cam_board_m_20,T_cam_board_m_21,T_cam_board_m_22,T_cam_board_m_23,T_cam_board_m_30,T_cam_board_m_31,T_cam_board_m_32,T_cam_board_m_33,T_base_board_mm_00,T_base_board_mm_01,T_base_board_mm_02,T_base_board_mm_03,T_base_board_mm_10,T_base_board_mm_11,T_base_board_mm_12,T_base_board_mm_13,T_base_board_mm_20,T_base_board_mm_21,T_base_board_mm_22,T_base_board_mm_23,T_base_board_mm_30,T_base_board_mm_31,T_base_board_mm_32,T_base_board_mm_33
2026-07-18T16:10:36.541,0,reference,0,0,0.0,0.0,0.0,0.0,0.0,0.0,264.206268,-519.37262,18.152773,179.76894596906658,0.2897447569976573,179.8939080641846,797.3535403370593,-388.8997405972972,-99.13199590146931,160.45771848209148,-86.04735809123675,18.386263529799773,0.23712163835170955,0.494769604653389,22,22,10,-0.9999854991146514,0.0018312445235998994,0.00506439571089104,264.206268,0.0018516288553552874,0.9999901923281784,0.004023272055764336,-519.37262,-0.0050569784460408615,0.004032591095990753,-0.9999790823702509,18.152773,0.0,0.0,0.0,1.0,0.02588518179135846,-0.9994782735094901,-0.019316784052150527,0.13647496127549175,0.9971817451538741,0.027177199661263557,-0.06992829863829039,-0.22250731223113118,0.07041679128945325,-0.01745223770927129,0.9973649757753862,0.7123048473328624,0.0,0.0,0.0,1.0,0.065413049327898,-0.019419909844592884,0.9976692839209063,797.3535403370593,0.021742608705541275,-0.9995454971556089,-0.02088200379811947,-388.8997405972972,0.9976213670247365,0.02305788840234172,-0.06496107941007032,-99.13199590146931,0.0,0.0,0.0,1.0
2026-07-18T16:10:49.081,1,random,1,1,-69.30092958392332,-30.00122808975842,24.485335380394346,3.3855839688601677,2.2032824546275833,14.30030826869939,194.905289,-549.365906,42.682377,-176.8040612666031,2.4705940126041095,-165.79960467020246,797.4154582146632,-387.0446350737672,-98.64068285128963,154.97061550854724,-86.87214293016086,23.086571559929986,0.29061964101031973,0.7882588519580025,24,24,10,-0.9685425369647553,-0.24260274951279015,0.05540090268858545,194.905289,-0.24508604974382087,0.9685254447914067,-0.04348897575911875,-549.365906,-0.04310663882565037,-0.05569891130392285,-0.9975166409482665,42.682377,0.0,0.0,0.0,1.0,-0.047070830556828126,-0.9609311008641843,-0.2727558547540947,0.02441319803789832,0.9941802662490967,-0.01857925332603233,-0.10611507690579065,-0.2692925253884335,0.09690167754773431,-0.27616341310498327,0.9562132785893747,0.7972474448201956,0.0,0.0,0.0,1.0,0.05019442533778223,-0.03332217817800079,0.9981834260828432,797.4154582146632,0.021395833761072198,-0.9991780145775697,-0.03443128639034517,-387.0446350737672,0.9985102593176886,0.023085225281529315,-0.049440210467014314,-98.64068285128963,0.0,0.0,0.0,1.0
2026-07-18T16:10:55.088,2,random,1,2,-69.30092958392332,-30.00122808975842,24.485335380394346,11.234270272784343,-13.803885237371228,2.9791308109137162,194.892838,-549.392822,42.599464,-168.9894898988138,-13.497166779896801,-177.1179848425553,800.9929285799533,-388.1558907718555,-100.20831972637765,152.35364501990713,-87.35413410399218,26.309119814735975,0.17600171507161128,0.40828592488479815,24,24,10,-0.9711515839259085,-0.09387385529364746,-0.21920834913503265,194.892838,-0.04889080014283088,0.978109364028147,-0.20226656090873618,-549.392822,0.23339728083161726,-0.18571421941456462,-0.9544820260264968,42.599464,0.0,0.0,0.0,1.0,-0.16938877393954807,-0.9794574358613785,-0.10941012109997061,0.13283183614590977,0.9666738953684826,-0.18674052920027995,0.17512725306794144,-0.07283242290588657,-0.19196099415344786,-0.07609931727586643,0.9784476841578025,0.809829013968003,0.0,0.0,0.0,1.0,0.0413809424847127,-0.022893610030395747,0.9988811241678627,800.9929285799533,0.020459931784540395,-0.9995084108185709,-0.023755586591513726,-388.1558907718555,0.9989339361491572,0.021420068223773424,-0.040892198361545826,-100.20831972637765,0.0,0.0,0.0,1.0
2026-07-18T16:11:00.925,3,random,1,3,-69.30092958392332,-30.00122808975842,24.485335380394346,-1.2733929125985668,-0.32498452882851403,13.20191364531054,194.909409,-549.372742,42.687859,178.53341977964647,-0.05569149768671601,-166.89796476346825,799.2594776338558,-387.1051850974608,-99.48751346552186,157.36074343528736,-86.71135639261618,20.928918608632337,0.25884228536111553,0.7753029056769823,20,20,10,-0.9739674555577477,-0.2265874178729153,-0.0067481535290673765,194.909409,-0.22668579737307,0.9736545060152493,0.024707330603211522,-549.372742,0.0009719998469449991,0.02559384648476653,-0.9996719513112348,42.687859,0.0,0.0,0.0,1.0,0.03336269956463856,-0.9658064008259595,-0.2571087832054082,0.022915601758381657,0.997880977476897,0.046567894551522424,-0.04544211688281923,-0.24405968314713256,0.055861302057087975,-0.2550478922097655,0.965313465984932,0.8055392435779745,0.0,0.0,0.0,1.0,0.05358137632081348,-0.02925452079066472,0.9981348651985241,799.2594776338558,0.020491731349874698,-0.999328057282637,-0.030389519147153817,-387.1051850974608,0.9983532065646172,0.0220818237702233,-0.052945896924396815,-99.48751346552186,0.0,0.0,0.0,1.0
2026-07-18T16:11:05.331,4,random,1,4,-69.30092958392332,-30.00122808975842,24.485335380394346,11.16019445412024,1.070227757958655,12.467866516262866,194.905212,-549.373718,42.63792,-169.07113638461996,1.3599726225225224,-167.63822623477725,797.8200155655101,-386.35632388732154,-98.55351599133087,153.6756006175445,-86.72844230261691,24.702591231057767,0.27799132915152514,0.791494084219102,20,20,10,-0.9765401718752379,-0.20580554003774842,0.06335118312748055,194.905212,-0.21402336511602585,0.9600624576349316,-0.18020565092245938,-549.373718,-0.023733771261498865,-0.1895366907217326,-0.9815867516281794,42.63792,0.0,0.0,0.0,1.0,-0.17700112466398754,-0.9584949379373173,-0.22351298802580005,0.06468463082055387,0.9810003102391514,-0.15348648351710764,-0.1186604006745326,-0.24941035352563756,0.07942917082767188,-0.2402693349682613,0.9674511116824135,0.8003090519145284,0.0,0.0,0.0,1.0,0.051846057878647475,-0.027645539015731895,0.9982723628624474,797.8200155655101,0.023849363141640087,-0.9992973890208389,-0.028912560832140496,-386.35632388732154,0.9983702690686362,0.025307162398492747,-0.05115030176992321,-98.55351599133087,0.0,0.0,0.0,1.0
2026-07-18T16:11:11.868,5,random,1,5,-69.30092958392332,-30.00122808975842,24.485335380394346,-8.352351056276708,14.385363401668165,5.8235893381566655,194.905151,-549.373047,42.637909,171.4165964147675,14.675168006685777,-174.28253130601186,794.4622758195186,-388.2998764629293,-99.80574280689459,155.0168929484241,-86.6790866848947,21.824417205893543,0.12467952673559204,0.2564473597696233,14,14,10,-0.9625651714501872,-0.1361297436282363,0.23438639809251396,194.905151,-0.09637318251243493,0.9801138125238513,0.17346216934071132,-549.373047,-0.25333870687973575,0.1443800796497611,-0.9565426766207725,42.637909,0.0,0.0,0.0,1.0,0.1579244505501441,-0.9674225889549812,-0.19787218677236212,0.06118645578474678,0.9385962757861617,0.20931654608261702,-0.2742692374590904,-0.4067215684881017,0.306752178474387,-0.14240827895766903,0.9410754396357034,0.7365494501561207,0.0,0.0,0.0,1.0,0.05377654795532919,-0.05444321173367872,0.9970677106325981,794.4622758195186,0.021535672868655122,-0.9982170832040262,-0.055667491354832996,-388.2998764629293,0.9983207388831017,0.02446612956247893,-0.052508197646934734,-99.80574280689459,0.0,0.0,0.0,1.0
2026-07-18T16:11:32.920,6,random,2,1,-63.63179075141072,27.968590017589456,-85.46715304834245,9.723917595357083,-4.94969224325788,-9.666778404118396,200.573959,-491.404816,-67.314438,-170.50714050655634,-4.659980339358012,170.2271360320759,797.0748582765168,-390.09116636079693,-98.6958427902964,153.22740031222233,-86.27047684093021,25.45515887691505,0.2731628044966795,0.5421309582050163,24,24,10,-0.9822307469920918,0.15421391577713822,-0.10696180553842105,200.573959,0.16918167214466326,0.9742676455125631,-0.14892990538418463,-491.404816,0.08124236255607632,-0.16437950933157158,-0.9830458053611839,-67.314438,0.0,0.0,0.0,1.0,-0.1277362359606265,-0.9818398043660554,0.14026422418078238,0.20135381025585114,0.9914096914388093,-0.1223930959851212,0.04611674073893198,-0.053957912898641075,-0.028111879051676072,0.14495009009173673,0.9890395308775989,0.7513106106862809,0.0,0.0,0.0,1.0,0.05873191353018425,-0.022130312161776834,0.9980284623279564,797.0748582765168,0.027957284392039802,-0.9993256452942135,-0.02380430437391186,-390.09116636079693,0.9978822338244657,0.029300237898787364,-0.05807360395712405,-98.6958427902964,0.0,0.0,0.0,1.0
2026-07-18T16:11:37.391,7,random,2,2,-63.63179075141072,27.968590017589456,-85.46715304834245,-2.1973210601194815,-0.5278257766916887,-11.123502676031803,200.574554,-491.4039,-67.314339,177.57193930363744,-0.23817855543588312,168.7704481337353,791.6098932252135,-390.1514822771378,-99.14901558248306,162.48596109945657,-85.10554762904479,16.553983600497755,0.2813817840913856,0.5794088826306839,24,24,10,-0.9808463682996348,0.19473818132805348,0.004176425081262825,200.574554,0.1947385972116398,0.9799399374508507,0.04236269284246997,-491.4039,0.004156988027400694,0.04236460458761423,-0.9990935690558093,-67.314339,0.0,0.0,0.0,1.0,0.08195834177633925,-0.9814662862551697,0.17322459166572335,0.2184697714658249,0.9940790602432124,0.06806210359840427,-0.08470166491711888,-0.14056356053273455,0.07134179840209083,0.1791409472963786,0.9812333406496699,0.7401294485935654,0.0,0.0,0.0,1.0,0.08178406557288473,-0.01570346832727321,0.9965263507308094,791.6098932252135,0.024309384680288093,-0.9995469619316224,-0.01774611815942024,-390.1514822771378,0.9963535619622366,0.02567629209517328,-0.08136527262541092,-99.14901558248306,0.0,0.0,0.0,1.0
2026-07-18T16:11:43.119,8,random,2,3,-63.63179075141072,27.968590017589456,-85.46715304834245,-7.937284750023599,2.9522135326343886,7.083686039147558,200.574326,-491.403351,-67.314812,171.83164704156022,3.24202438796825,-173.02242522718063,794.7020144988227,-388.01143582062673,-99.33852319254328,163.0473391959384,-85.4135769743401,16.180225589770647,0.16371156968758263,0.38726375624579346,24,24,10,-0.9910051803864285,-0.12822419654226888,0.03830519375165471,200.574326,-0.12128643369529583,0.9815476380666674,0.1478304272036815,-491.403351,-0.05655381020531518,0.14185481883544165,-0.9882706496321871,-67.314812,0.0,0.0,0.0,1.0,0.15342477439061836,-0.9762819954449671,-0.1527557002968524,0.026259826888569746,0.9788703864189153,0.1713027511730665,-0.11166079899688128,-0.17169074107543186,0.13517989937587388,-0.1323964984828991,0.981935620086264,0.7795125908935272,0.0,0.0,0.0,1.0,0.0767953923301579,-0.012584426470838928,0.9969674517893035,794.7020144988227,0.022282385425270654,-0.9996489447378365,-0.014334663731340408,-388.01143582062673,0.996797854640858,0.023315649142388074,-0.07648802186259107,-99.33852319254328,0.0,0.0,0.0,1.0
2026-07-18T16:11:50.578,9,random,2,4,-63.63179075141072,27.968590017589456,-85.46715304834245,4.087026312346126,-11.838557623581387,-14.8310766659589,200.564209,-491.414337,-67.33802,-176.13731028040937,-11.535187402030326,165.06639057977355,793.086034532215,-389.3472661566253,-100.22127662148168,148.17437124879052,-87.01324517383759,30.529518540584807,0.42121323994493565,0.688896855713959,24,24,10,-0.946709344149259,0.2440981251269823,-0.21013691491494732,200.564209,0.25249462419280333,0.9675016545738421,-0.013675275156759165,-491.414337,0.1999697038408937,-0.06600495213520083,-0.9775763212350302,-67.33802,0.0,0.0,0.0,1.0,-0.0293514844544554,-0.9740864242706181,0.22426352447957648,0.25105398440705134,0.9860416415752619,0.008570432374310433,0.16627816684243324,-0.008239389322915663,-0.1638913403443958,0.22601368485248644,0.9602382219113743,0.7217502172365884,0.0,0.0,0.0,1.0,0.044881642884083583,-0.02200243830202467,0.9987499841505837,793.086034532215,0.026468463379393226,-0.9993802645780688,-0.023205758298394663,-389.3472661566253,0.9986416066729642,0.027476889937462334,-0.04427145740773929,-100.22127662148168,0.0,0.0,0.0,1.0
